paper_id,stage,metadata_title,metadata_title_confidence,metadata_doi,metadata_doi_confidence,metadata_journal,metadata_journal_confidence,metadata_year,metadata_year_confidence,metadata_authors,metadata_document_type,metadata_document_type_confidence,metadata_route_type,metadata_exclusion_reason,metadata_exclusion_reason_confidence,catalyst_id,catalyst_name,active_metal,support,promoter,preparation_method,reduction_temp,reduction_time,reduction_atmosphere,condition_id,catalyst_ref,temperature,pressure,space_velocity,h2_co_ratio,reactor,time_on_stream,performance_id,metric,species_or_range,value,unit,confidence,target_stage,target_field,page,table_or_figure,caption,evidence_text
4cb9198b7b4f3182,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co/ZSM-5,,,,,,,4cb9198b7b4f3182:perf004,selectivity,CO2,,,0.5,,,,,,
4cb9198b7b4f3182,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co/SiO2,,,,,,,4cb9198b7b4f3182:perf005,selectivity,CH4,,,0.5,,,,,,
4cb9198b7b4f3182,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,first_page_doi,3,,,The highest conversion was obtained with Co/SiO2 catalyst due to its highest reducibility as shown by TPR.
4cb9198b7b4f3182,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,metadata|catalyst|reaction_conditions|performance,first_page_doi,4,Table 1,The structure properties of cobalt catalysts,"Cobalt crystallite sizes of 8.2, 11.2, and 16.8 nm were obtained for Co/ZSM-5, Co/Meso-ZSM-5 and Co/SiO2, respectively."
6aaa72884d1ea2bf,metadata,Fischer-Tropsch synthesis (FTS) is viewed as an effective method for producing clean fuels.,0.8,10.1007/s10934-024-01641-5,1.0,Journal of Porous Materials,1.0,2024,1.0,"[{'value': 'Yulan Zhang', 'provenance': {'context_blocks': [1]}, 'confidence': 0.8}]",Research Article,0.7,"[{'value': 'Fischer-Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 0.8}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aaa72884d1ea2bf,catalyst,,,,,,,,,,,,,,,6aaa72884d1ea2bf:cat001,Fe + ZSM5(33),Fe,ZSM5,,hydrothermal methods,,,,,,,,,,,,,,,,,,,,,,,
6aaa72884d1ea2bf,catalyst,,,,,,,,,,,,,,,6aaa72884d1ea2bf:cat002,hs-Fe2O3 + H-ZSM-5,Fe2O3,H-ZSM-5,,physical mixing,,,,,,,,,,,,,,,,,,,,,,,
6aaa72884d1ea2bf,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,6aaa72884d1ea2bf:cond001,Fe + ZSM5(33),280,2,3000,1,fixed-bed reactor,12,,,,,,,,,,,,
6aaa72884d1ea2bf,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(27),,,,,,,6aaa72884d1ea2bf:perf001,CO conversion,CO,93.6,%,1.0,,,,,,
6aaa72884d1ea2bf,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(27),,,,,,,6aaa72884d1ea2bf:perf002,C5-C11 selectivity,C5-C11,62.7,wt%,1.0,,,,,,
6aaa72884d1ea2bf,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe,,,,,,,6aaa72884d1ea2bf:perf003,C5-C11 selectivity,C5-C11,28.0,wt%,1.0,,,,,,
6aaa72884d1ea2bf,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(27),,,,,,,6aaa72884d1ea2bf:perf004,C12+ selectivity,C12+,1.91,wt%,1.0,,,,,,
6aaa72884d1ea2bf,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe,,,,,,,6aaa72884d1ea2bf:perf005,C12+ selectivity,C12+,9.4,wt%,1.0,,,,,,
6aaa72884d1ea2bf,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata,first_page_doi,3,,,10.1007/s10934-024-01641-5
6aaa72884d1ea2bf,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,CO conversion,8,Table 1,FTS performances of the prepared catalysts after FTS for 24 h,"The CO conversion of the hybrid catalysts is related to the weak acid content, and a suitable weak acid content can provide a higher CO conversion."
6aaa72884d1ea2bf,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,C12+ selectivity,8,Fig. 9a,Selectivity for C12+ hydrocarbons,Fe + ZSM5(24) and Fe + ZSM5(27) displayed lower selectivity for C12+ hydrocarbons.
6aaa72884d1ea2bf,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,weak acid content,8,Fig. 8b,NH3-TPD profiles and TPD results for the reduced catalysts,Fe + ZSM5(16) and Fe + ZSM5(24) have relatively high weak acid contents of 0.124 mmol/g and 0.128 mmol/g.
d065b50ed5a5e315,metadata,Fischer-Tropsch synthesis (FTS) is viewed as an effective method for producing clean fuels.,0.9,10.1007/s10934-024-01641-5,1.0,Journal of Porous Materials,1.0,2024,1.0,"[{'value': 'Yulan Zhang', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",Article,0.8,"[{'value': 'Fischer-Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d065b50ed5a5e315,catalyst,,,,,,,,,,,,,,,d065b50ed5a5e315:cat001,Fe + ZSM5(33),Fe,ZSM-5,,hydrothermal method,,,,,,,,,,,,,,,,,,,,,,,
d065b50ed5a5e315,catalyst,,,,,,,,,,,,,,,d065b50ed5a5e315:cat002,hs-Fe2O3 + H-ZSM-5,Fe2O3,H-ZSM-5,,physical mixing,,,,,,,,,,,,,,,,,,,,,,,
d065b50ed5a5e315,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,d065b50ed5a5e315:cond001,Fe + ZSM5(33),280,2,3000,1,fixed-bed reactor,12,,,,,,,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(27),,,,,,,d065b50ed5a5e315:perf001,CO conversion,CO,93.6,%,1.0,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(27),,,,,,,d065b50ed5a5e315:perf002,selectivity,C5-C11,62.7,wt%,1.0,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe,,,,,,,d065b50ed5a5e315:perf003,selectivity,C5-C11,28.0,wt%,1.0,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe,,,,,,,d065b50ed5a5e315:perf004,C12+ selectivity,C12+,9.4,wt%,1.0,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(24),,,,,,,d065b50ed5a5e315:perf005,selectivity,C12+,2.09,wt%,1.0,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(16),,,,,,,d065b50ed5a5e315:perf006,selectivity,C12+,3.4,wt%,1.0,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(33),,,,,,,d065b50ed5a5e315:perf007,selectivity,C12+,2.98,wt%,1.0,,,,,,
d065b50ed5a5e315,performance,,,,,,,,,,,,,,,,,,,,,,,,,Fe + ZSM5(44),,,,,,,d065b50ed5a5e315:perf008,CO2,CO2,35.3,%,1.0,,,,,,
d065b50ed5a5e315,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,mean size,3,Figure 1a,SEM image of the freshly prepared active particles,which present an uniform cage structure with a mean size of approximately 2.0 μm.
d065b50ed5a5e315,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,average size,3,Figure 1c,SEM image of ZSM5(16),the synthesized ZSM5(16) also had a hierarchical porous structure with an average size of 583 nm.
d065b50ed5a5e315,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,metadata|catalyst|reaction_conditions|performance,CO conversion,8,Table 1,FTS performances of the prepared catalysts after FTS for 24 h,The CO conversion of the hybrid catalysts is related to the weak acid content.
d065b50ed5a5e315,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,weak acid content,8,Figure 8b,NH3-TPD profiles,Fe + ZSM5(16) and Fe + ZSM5(24) have relatively high weak acid contents of 0.124 mmol/g and 0.128 mmol/g.
58e7eb85ccabf181,metadata,Co‑Ru/MCM‑22 catalysts for application in Fischer–Tropsch synthesis,1.0,10.1007/s11144-021-02071-z,1.0,"Reaction Kinetics, Mechanisms and Catalysis",1.0,2021,1.0,"[{'value': 'Welington Siqueira Lima, Gustavo Medeiros de Paula, Luana do Nascimento Rocha de Paula, Paulo Henrique Leite Quintela, Fabiano André Narciso Fernandes, Meiry Gláucia Freire Rodrigues', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Article,1.0,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58e7eb85ccabf181,catalyst,,,,,,,,,,,,,,,58e7eb85ccabf181:cat001,Co-Ru-MCM-22,Co,MCM-22,Ru,co-impregnation,200,1 h,nitrogen,,,,,,,,,,,,,,,,,,,,
58e7eb85ccabf181,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,58e7eb85ccabf181:cond001,Co-Ru/MCM-22,240,10,13.51,1.0,slurry reactor,4,,,,,,,,,,,,
58e7eb85ccabf181,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,58e7eb85ccabf181:cond002,Co-MCM-22,240,10,13.51,1.0,slurry reactor,4,,,,,,,,,,,,
58e7eb85ccabf181,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-MCM-22,,,,,,,58e7eb85ccabf181:perf001,CO conversion,CO,22,%,1.0,,,,,,
58e7eb85ccabf181,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-MCM-22,,,,,,,58e7eb85ccabf181:perf002,CO conversion,CO,35.5,%,1.0,,,,,,
58e7eb85ccabf181,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-Ru-MCM-22 (9D),,,,,,,58e7eb85ccabf181:perf003,CO conversion,CO,43.6,%,1.0,,,,,,
58e7eb85ccabf181,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-Ru-MCM-22 (9D),,,,,,,58e7eb85ccabf181:perf004,CO conversion,CO,65.9,%,1.0,,,,,,
58e7eb85ccabf181,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-Ru-MCM-22 (9D),,,,,,,58e7eb85ccabf181:perf005,C8+ hydrocarbons selectivity,> C8,71,%,1.0,,,,,,
58e7eb85ccabf181,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-MCM-22,,,,,,,58e7eb85ccabf181:perf006,C5+ selectivity,C5+,,,0.5,,,,,,
58e7eb85ccabf181,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata,first_page_doi,,,,first page DOI is 10.1007/s11144-021-02071-z
58e7eb85ccabf181,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,XCO,7,Fig. 1,X-ray diffractograms of the synthesized materials,"XCO (%) is the conversion of carbon monoxide into hydrocarbons; no CO and nCO are the initial and final concentration of carbon monoxide in the reactor, respectively."
58e7eb85ccabf181,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,BET surface area,10,Table 2,Textural analysis of the synthesized materials,The BET surface area of the loaded catalysts is clearly lower than that of the MCM-22 zeolite.
58e7eb85ccabf181,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,chemical composition,11,Table 3,Chemical composition of the synthesized materials,"The catalysts were found to have high levels of silica and alumina, which resulted in a SiO2/Al2O3 molar ratio close to 11."
e55f1977a1416991,metadata,Co‑Ru/MCM‑22 catalysts for application in Fischer–Tropsch synthesis,1.0,10.1007/s11144-021-02071-z,1.0,"Reaction Kinetics, Mechanisms and Catalysis",1.0,2021,1.0,"[{'value': 'Welington Siqueira Lima', 'provenance': {'context_blocks': [1]}, 'confidence': 1}, {'value': 'Gustavo Medeiros de Paula', 'provenance': {'context_blocks': [1]}, 'confidence': 1}, {'value': 'Luana do Nascimento Rocha de Paula', 'provenance': {'context_blocks': [1]}, 'confidence': 1}, {'value': 'Paulo Henrique Leite Quintela', 'provenance': {'context_blocks': [1]}, 'confidence': 1}, {'value': 'Fabiano André Narciso Fernandes', 'provenance': {'context_blocks': [1]}, 'confidence': 1}, {'value': 'Meiry Gláucia Freire Rodrigues', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Article,1.0,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e55f1977a1416991,catalyst,,,,,,,,,,,,,,,e55f1977a1416991:cat001,Co-Ru-MCM-22,Co,MCM-22,Ru,co-impregnation,200,1 h,nitrogen,,,,,,,,,,,,,,,,,,,,
e55f1977a1416991,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,e55f1977a1416991:cond001,Co-Ru/MCM-22,240,10,13.51,1.0,slurry reactor,4,,,,,,,,,,,,
e55f1977a1416991,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,e55f1977a1416991:cond002,Co-Ru/MCM-22,240,20,13.51,1.0,slurry reactor,4,,,,,,,,,,,,
e55f1977a1416991,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-MCM-22,,,,,,,e55f1977a1416991:perf001,CO conversion,CO,22,%,1.0,,,,,,
e55f1977a1416991,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-MCM-22,,,,,,,e55f1977a1416991:perf002,CO conversion,CO,35.5,%,1.0,,,,,,
e55f1977a1416991,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-Ru-MCM-22 (9D),,,,,,,e55f1977a1416991:perf003,CO conversion,CO,43.6,%,1.0,,,,,,
e55f1977a1416991,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-Ru-MCM-22 (9D),,,,,,,e55f1977a1416991:perf004,CO conversion,CO,65.9,%,1.0,,,,,,
e55f1977a1416991,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-Ru-MCM-22 (9D),,,,,,,e55f1977a1416991:perf005,C8+ hydrocarbons selectivity,> C8,71,%,1.0,,,,,,
e55f1977a1416991,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co-MCM-22,,,,,,,e55f1977a1416991:perf006,C5+ selectivity,C5+,,,0.5,,,,,,
e55f1977a1416991,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata,first_page_doi,,,,first page DOI is 10.1007/s11144-021-02071-z
e55f1977a1416991,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata,filename_title_guess,,,,filename title guess is 10.1007 s11144-021-02071-z
7d88a9a56c48298d,metadata,The Application of Zeolites and Periodic Mesoporous Silicas in the Catalytic Conversion of Synthesis Gas,1.0,10.1007/s11244-008-9138-4,1.0,Top Catal,1.0,2008,1.0,"[{'value': 'Agustı´n Martı´nez, Gonzalo Prieto', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Paper,1.0,"[{'value': 'Fischer-Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d88a9a56c48298d,catalyst,,,,,,,,,,,,,,,7d88a9a56c48298d:cat001,20%Co/SBA-15,Co,SBA-15,Re,impregnation,450,,,,,,,,,,,,,,,,,,,,,,
7d88a9a56c48298d,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,7d88a9a56c48298d:cond001,Co/SiO2,200-300,1,,,dual layer reactor,one month,,,,,,,,,,,,
7d88a9a56c48298d,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,7d88a9a56c48298d:cond002,KFeCo,310,2.0,,,,,,,,,,,,,,,,
7d88a9a56c48298d,performance,,,,,,,,,,,,,,,,,,,,,,,,,20%Co/SBA-15,,,,,,,7d88a9a56c48298d:perf001,CO conversion,CO,,,1.0,,,,,,
7d88a9a56c48298d,performance,,,,,,,,,,,,,,,,,,,,,,,,,20%Co/SBA-15,,,,,,,7d88a9a56c48298d:perf002,selectivity to liquid hydrocarbons,C5+,,,1.0,,,,,,
7d88a9a56c48298d,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co/Ru bimetallic clusters,,,,,,,7d88a9a56c48298d:perf003,catalytic activity,CO,up to 17-fold,,1.0,,,,,,
7d88a9a56c48298d,performance,,,,,,,,,,,,,,,,,,,,,,,,,Rh/NaY,,,,,,,7d88a9a56c48298d:perf004,selectivity to acetic acid,CO,up to 40%,,1.0,,,,,,
7d88a9a56c48298d,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,,6,Fig. 5,Co/SBA-15 catalysts are more active than Co/MCM-41 despite the lower cobalt dispersion of the former,Co/SBA-15 catalysts are more active than Co/MCM-41 despite the lower cobalt dispersion of the former.
7d88a9a56c48298d,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,metadata|catalyst|reaction_conditions|performance,,2,Fig. 1,Selectivity to FTS hydrocarbon fractions as a function of chain growth probability,FTS is typically conducted under conditions favoring a high selectivity to long-chain n-parafﬁns.
7d88a9a56c48298d,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,metadata|catalyst|reaction_conditions|performance,,3,Fig. 2,TEM image of a calcined 20% Co/SBA-15 sample prepared by impregnation with cobalt nitrate solution,The intrinsic activity of Co 0 sites does not depend on the cobalt particle size.
7d88a9a56c48298d,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,,5,Fig. 4,"H2-TPR proﬁles of 20%Co/SBA-15 catalysts prepared by impregnation with nitrate, acetylacetonate, and acetate cobalt precursors",An increase of more than 100% in the speciﬁc reaction rate was observed for a 18%Co/SBA-15 sample when calcined under NO/He flow.
1e76cbd7d00e78b4,metadata,The Application of Zeolites and Periodic Mesoporous Silicas in the Catalytic Conversion of Synthesis Gas,1.0,10.1007/s11244-008-9138-4,1.0,Top Catal,1.0,2008,1.0,"[{'value': 'Agustı´n Martı´nez, Gonzalo Prieto', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Paper,1.0,"[{'value': 'Fischer-Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e76cbd7d00e78b4,catalyst,,,,,,,,,,,,,,,1e76cbd7d00e78b4:cat001,20%Co/SBA-15,Co,SBA-15,Re,impregnation,450,,,,,,,,,,,,,,,,,,,,,,
1e76cbd7d00e78b4,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,1e76cbd7d00e78b4:cond001,Co/SiO2,200-300,1,,,dual layer reactor,one month,,,,,,,,,,,,
1e76cbd7d00e78b4,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,1e76cbd7d00e78b4:cond002,KFeCo,310,2.0,,,,,,,,,,,,,,,,
1e76cbd7d00e78b4,performance,,,,,,,,,,,,,,,,,,,,,,,,,20%Co/SBA-15,,,,,,,1e76cbd7d00e78b4:perf001,CO conversion,CO,,,1.0,,,,,,
1e76cbd7d00e78b4,performance,,,,,,,,,,,,,,,,,,,,,,,,,20%Co/SBA-15,,,,,,,1e76cbd7d00e78b4:perf002,selectivity to liquid hydrocarbons,C5+,,,1.0,,,,,,
1e76cbd7d00e78b4,performance,,,,,,,,,,,,,,,,,,,,,,,,,ReCo/SBA-15,,,,,,,1e76cbd7d00e78b4:perf003,CO conversion,CO,,,1.0,,,,,,
1e76cbd7d00e78b4,performance,,,,,,,,,,,,,,,,,,,,,,,,,ReCo/SBA-15,,,,,,,1e76cbd7d00e78b4:perf004,selectivity to liquid hydrocarbons,C5+,,,1.0,,,,,,
1e76cbd7d00e78b4,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,,6,Fig. 5,Co/SBA-15 catalysts are more active than Co/MCM-41 despite the lower cobalt dispersion of the former,Co/SBA-15 catalysts are more active than Co/MCM-41 despite the lower cobalt dispersion of the former.
1e76cbd7d00e78b4,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,metadata|catalyst|reaction_conditions|performance,,2,Fig. 1,Selectivity to FTS hydrocarbon fractions as a function of chain growth probability,"FTS is typically conducted under conditions favoring a high selectivity to long-chain n-parafﬁns (waxes), that is at high a values."
1e76cbd7d00e78b4,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,metadata|catalyst|reaction_conditions|performance,,5,Fig. 4,H2-TPR proﬁles of 20%Co/SBA-15 catalysts prepared by impregnation,An increase of more than 100% in the speciﬁc reaction rate was observed for a 18%Co/SBA-15 sample when calcined under NO/He flow.
6eeec4825b396c45,metadata,"Characterisation and Catalytic Fischer–Tropsch Activity of Co–Ru and Co–Re Catalysts Supported on c-Al2O3, TiO2 and SiC",1.0,10.1007/s11244-015-0455-0,1.0,Springer Science+Business Media New York,0.9,2015,1.0,"[{'value': 'H. Romar, A. H. Lillebø, P. Tynja¨la¨, T. Hu, A. Holmen, E. A. Blekkan, U. Lassi', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Paper,1.0,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eeec4825b396c45,catalyst,,,,,,,,,,,,,,,6eeec4825b396c45:cat001,A20Re0.2,Co,Al2O3,Re,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
6eeec4825b396c45,catalyst,,,,,,,,,,,,,,,6eeec4825b396c45:cat002,A20Re1,Co,Al2O3,Re,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
6eeec4825b396c45,catalyst,,,,,,,,,,,,,,,6eeec4825b396c45:cat003,A20Ru0.2,Co,Al2O3,Ru,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
6eeec4825b396c45,catalyst,,,,,,,,,,,,,,,6eeec4825b396c45:cat004,A20Ru1,Co,Al2O3,Ru,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
6eeec4825b396c45,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,6eeec4825b396c45:cond001,"Co catalysts supported on Al2O3, TiO2, and SiC",350,,,2,fixed-bed tubular reactor,16,,,,,,,,,,,,
6eeec4825b396c45,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru1,,,,,,,6eeec4825b396c45:perf001,conversion,CO conversion,50,%,1.0,,,,,,
6eeec4825b396c45,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru1,,,,,,,6eeec4825b396c45:perf002,selectivity,C5+,80,%,1.0,,,,,,
6eeec4825b396c45,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru0.2,,,,,,,6eeec4825b396c45:perf003,conversion,CO conversion,50,%,1.0,,,,,,
6eeec4825b396c45,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru0.2,,,,,,,6eeec4825b396c45:perf004,selectivity,C5+,80,%,1.0,,,,,,
6eeec4825b396c45,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru0.2,,,,,,,6eeec4825b396c45:perf005,selectivity,CH4,9.3,%,1.0,,,,,,
6eeec4825b396c45,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru1,,,,,,,6eeec4825b396c45:perf006,selectivity,CH4,10.1,%,1.0,,,,,,
6eeec4825b396c45,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,surface_area,2,Table 1,Properties of supports used in the study,Support Surface area (m 2/g) Al2O3 Sasol Puralox SCCa 195
6eeec4825b396c45,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,metadata|catalyst|reaction_conditions|performance,surface_area,6,Fig. 2,XRD diffraction patterns of alumina supported cobalt catalysts,Pure Al 2O3 calcined at 420 /C176C for 16 h was used as a reference material and had a surface area of 195 m 2/g.
e797028e43d848f0,metadata,"Characterisation and Catalytic Fischer–Tropsch Activity of Co–Ru and Co–Re Catalysts Supported on c-Al2O3, TiO2 and SiC",1.0,10.1007/s11244-015-0455-0,1.0,Catalysis Letters,0.9,2015,1.0,"[{'value': 'H. Romar, A. H. Lillebø, P. Tynjälä, T. Hu, A. Holmen, E. A. Blekkan, U. Lassi', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Paper,1.0,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e797028e43d848f0,catalyst,,,,,,,,,,,,,,,e797028e43d848f0:cat001,A20Re0.2,Co,Al2O3,Re,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
e797028e43d848f0,catalyst,,,,,,,,,,,,,,,e797028e43d848f0:cat002,A20,Co,Al2O3,,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
e797028e43d848f0,catalyst,,,,,,,,,,,,,,,e797028e43d848f0:cat003,A20Re1,Co,Al2O3,Re,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
e797028e43d848f0,catalyst,,,,,,,,,,,,,,,e797028e43d848f0:cat004,T20Re0.2,Co,TiO2,Re,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
e797028e43d848f0,catalyst,,,,,,,,,,,,,,,e797028e43d848f0:cat005,S20Re0.2,Co,SiC,Re,one-step incipient wetness-impregnation,350,2,H2,,,,,,,,,,,,,,,,,,,,
e797028e43d848f0,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,e797028e43d848f0:cond001,"Co catalysts supported on Al2O3, TiO2, and SiC",350 °C,,,2,fixed-bed tubular reactor,16 h,,,,,,,,,,,,
e797028e43d848f0,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru1,,,,,,,e797028e43d848f0:perf001,conversion,CO conversion,50,%,1.0,,,,,,
e797028e43d848f0,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru1,,,,,,,e797028e43d848f0:perf002,selectivity,C5+,80,%,1.0,,,,,,
e797028e43d848f0,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru0.2,,,,,,,e797028e43d848f0:perf003,conversion,CO conversion,50,%,0.5,,,,,,
e797028e43d848f0,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru0.2,,,,,,,e797028e43d848f0:perf004,selectivity,C5+,80,%,1.0,,,,,,
