doi,paper_id,doi_source,doi_conflict,first_page_doi,prior_doi,title_best,prior_title,filename_title_guess,journal_best,year_best,authors_best,source_set,prior_publisher_group,prior_access_classification,prior_document_type,file_name,relative_path,page_count,file_size_mb,metadata_prior_match_score
10.6023/a13060591,cf97d848c9ef7e99,first_page_doi,FALSE,10.6023/a13060591,10.6023/A13060591,Graphene-supported Iron Phosphide Nanoparticles for Fischer-Tropsch Synthesis,Graphene-supported Iron Phosphide Nanoparticles for Fischer-Tropsch Synthesis,Graphene supported Iron Phosphide Nanoparticles for Fischer Tropsch Synthesis,ACTA CHIMICA SINICA,2013,Yang Jinghe; Zhao Bo; Zhao Huabo; Lu Anhui; Ma Ding,OA,Other,OA_DOWNLOADABLE,Article,Yang_Jinghe_2013_Graphene_supported_Iron_Phosphide_Nanoparticles_for_Fischer_Tropsch_Synthesis_c3b3ea190d.pdf,OA/OA-paper/Yang_Jinghe_2013_Graphene_supported_Iron_Phosphide_Nanoparticles_for_Fischer_Tropsch_Synthesis_c3b3ea190d.pdf,4,2.167,1
10.1002/cite.201300006,414053b01f491f3d,first_page_doi,FALSE,10.1002/cite.201300006,10.1002/cite.201300006,Higher Alcohol Synthesis: Product Analysis Using the Concept of Effective Carbon Numbers,Higher Alcohol Synthesis: Product Analysis Using the Concept of Effective Carbon Numbers,Higher Alcohol Synthesis Product Analysis Using the Concept of Effective Carbon Numbers,CHEMIE INGENIEUR TECHNIK,2013,"Frank, Benjamin; Xie, Zai-Lai; Trunschke, Annette",OA,Wiley,OA_DOWNLOADABLE,Article,Frank_2013_Higher_Alcohol_Synthesis_Product_Analysis_Using_the_Concept_of_Effective_Carbon_Numbers_6fe536eba5.pdf,OA/OA-paper/Frank_2013_Higher_Alcohol_Synthesis_Product_Analysis_Using_the_Concept_of_Effective_Carbon_Numbers_6fe536eba5.pdf,4,0.175,1
10.1590/s0100-40422013000100022,d80326350a617bd9,xlsx_prior_doi,FALSE,,10.1590/S0100-40422013000100022,IRON OXIDES AND THEIR APPLICATIONS IN CATALYTIC PROCESSES: A REVIEW,IRON OXIDES AND THEIR APPLICATIONS IN CATALYTIC PROCESSES: A REVIEW,IRON OXIDES AND THEIR APPLICATIONS IN CATALYTIC PROCESSES A REVIEW,QUIMICA NOVA,2013,"Oliveira, Luiz C. A.; Fabris, Jose D.; Pereira, Marcio C.",OA,SciELO,OA_DOWNLOADABLE,Review,Oliveira_2013_IRON_OXIDES_AND_THEIR_APPLICATIONS_IN_CATALYTIC_PROCESSES_A_REVIEW_49117a9964.pdf,OA/OA-paper/Oliveira_2013_IRON_OXIDES_AND_THEIR_APPLICATIONS_IN_CATALYTIC_PROCESSES_A_REVIEW_49117a9964.pdf,8,1.044,1
10.1021/ef400560z,6f4c4dd741fb9842,first_page_doi,FALSE,10.1021/ef400560z,10.1021/ef400560z,Improving the Interface between Fischer-Tropsch Synthesis and Refining,Improving the Interface between Fischer-Tropsch Synthesis and Refining,Improving the Interface between Fischer Tropsch Synthesis and Refining,ENERGY & FUELS,2013,"Rodriguez Vallejo, Daniel F.; de Klerk, Arno",OA,ACS,OA_DOWNLOADABLE,Article,Rodriguez_Vallejo_2013_Improving_the_Interface_between_Fischer_Tropsch_Synthesis_and_Refining_4b4768dde1.pdf,OA/OA-paper/Rodriguez_Vallejo_2013_Improving_the_Interface_between_Fischer_Tropsch_Synthesis_and_Refining_4b4768dde1.pdf,11,0.632,1
10.1039/c3cc00297g,6b10071992dee6b1,xlsx_prior_doi,FALSE,,10.1039/c3cc00297g,Ordered mesoporous carbon nanochannel reactors for high-performance Fischer-Tropsch synthesis,Ordered mesoporous carbon nanochannel reactors for high-performance Fischer-Tropsch synthesis,Ordered mesoporous carbon nanochannel reactors for high performance Fischer Tropsch synthesis,CHEMICAL COMMUNICATIONS,2013,"Ha, Kyoung-Su; Kwak, Geunjae; Jun, Ki-Won; Hwang, Jongkook; Lee, Jinwoo",OA,RSC,OA_DOWNLOADABLE,Article,Ha_2013_Ordered_mesoporous_carbon_nanochannel_reactors_for_high_performance_Fischer_Tropsch_synthesis_8f21f11260.pdf,OA/OA-paper/Ha_2013_Ordered_mesoporous_carbon_nanochannel_reactors_for_high_performance_Fischer_Tropsch_synthesis_8f21f11260.pdf,4,2.255,1
10.1021/jp405745n,f7b8ed14a8a1160f,first_page_doi,FALSE,10.1021/jp405745n,10.1021/jp405745n,Surface Composition Changes of Redox Stabilized Bimetallic CoCu Nanoparticles Supported on Silica under H2 and O2 Atmospheres and During Reaction between CO2 and H2: In Situ X-ray Spectroscopic Characterization,Surface Composition Changes of Redox Stabilized Bimetallic CoCu Nanoparticles Supported on Silica under H2 and O2 Atmospheres and During Reaction between CO2 and H2: In Situ X-ray Spectroscopic Characterization,Surface Composition Changes of Redox Stabilized Bimetallic CoCu Nanoparticles Supported on Silica under H2 and,JOURNAL OF PHYSICAL CHEMISTRY C,2013,"Alayoglu, Selim; Beaumont, Simon K.; Melaet, Gerome; Lindeman, Avery E.; Musselwhite, Nathan; Brooks, Christopher J.; Marcus, Matthew A.; Guo, Jingua; Liu, Zhi; Kruse, Norbert; Somorjai, Gabor A.",OA,ACS,OA_DOWNLOADABLE,Article,Alayoglu_2013_Surface_Composition_Changes_of_Redox_Stabilized_Bimetallic_CoCu_Nanoparticles_Supported_on_Silica_under_H2_and_4f5d9535bb.pdf,OA/OA-paper/Alayoglu_2013_Surface_Composition_Changes_of_Redox_Stabilized_Bimetallic_CoCu_Nanoparticles_Supported_on_Silica_under_H2_and_4f5d9535bb.pdf,7,2.704,0.928
10.1590/s0104-66322013000400019,0a4f1bfcee373c4a,xlsx_prior_doi,FALSE,,10.1590/S0104-66322013000400019,THE ROLE OF ZEOLITES IN THE DEACTIVATION OF MULTIFUNCTIONAL FISCHER-TROPSCH SYNTHESIS CATALYSTS: THE INTERACTION BETWEEN HZSM-5 AND Fe-BASED FT-CATALYSTS,THE ROLE OF ZEOLITES IN THE DEACTIVATION OF MULTIFUNCTIONAL FISCHER-TROPSCH SYNTHESIS CATALYSTS: THE INTERACTION BETWEEN HZSM-5 AND Fe-BASED FT-CATALYSTS,THE ROLE OF ZEOLITES IN THE DEACTIVATION OF MULTIFUNCTIONAL FISCHER TROPSCH SYNTHESIS CATALYSTS THE INTERACTIO,BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,2013,"Zonetti, P. C.; Gaspar, A. B.; Mendes, F. M. T.; de Avillez, R. R.; Sousa-Aguiar, E. F.; Appel, L. G.",OA,SciELO,OA_DOWNLOADABLE,Article,Zonetti_2013_THE_ROLE_OF_ZEOLITES_IN_THE_DEACTIVATION_OF_MULTIFUNCTIONAL_FISCHER_TROPSCH_SYNTHESIS_CATALYSTS_THE_INTERACTIO_6f69eb9f15.pdf,OA/OA-paper/Zonetti_2013_THE_ROLE_OF_ZEOLITES_IN_THE_DEACTIVATION_OF_MULTIFUNCTIONAL_FISCHER_TROPSCH_SYNTHESIS_CATALYSTS_THE_INTERACTIO_6f69eb9f15.pdf,6,0.404,0.928
10.1021/ie3034703,545c427fd6ab14d7,first_page_doi,FALSE,10.1021/ie3034703,10.1021/ie3034703,"Thermochemical Conversion of Duckweed Biomass to Gasoline, Diesel, and Jet Fuel: Process Synthesis and Global Optimization","Thermochemical Conversion of Duckweed Biomass to Gasoline, Diesel, and Jet Fuel: Process Synthesis and Global Optimization",Thermochemical Conversion of Duckweed Biomass to Gasoline Diesel and Jet Fuel Process Synthesis and Global Opt,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2013,"Baliban, Richard C.; Elia, Josephine A.; Floudas, Christodoulos A.; Xiao, Xin; Zhang, Zhijian; Li, Jie; Cao, Hongbin; Ma, Jiong; Qiao, Yong; Hu, Xuteng",OA,ACS,OA_DOWNLOADABLE,Article,Baliban_2013_Thermochemical_Conversion_of_Duckweed_Biomass_to_Gasoline_Diesel_and_Jet_Fuel_Process_Synthesis_and_Global_Opt_7ecb69105f.pdf,OA/OA-paper/Baliban_2013_Thermochemical_Conversion_of_Duckweed_Biomass_to_Gasoline_Diesel_and_Jet_Fuel_Process_Synthesis_and_Global_Opt_7ecb69105f.pdf,15,1.091,0.959
10.1590/s0104-66322013000200001,2d8efbebd27461c1,xlsx_prior_doi,FALSE,,10.1590/S0104-66322013000200001,"VALORIZATION OF AGROINDUSTRIAL SOLID RESIDUES AND RESIDUES FROM BIOFUEL PRODUCTION CHAINS BY THERMOCHEMICAL CONVERSION: A REVIEW, CITING BRAZIL AS A CASE STUDY","VALORIZATION OF AGROINDUSTRIAL SOLID RESIDUES AND RESIDUES FROM BIOFUEL PRODUCTION CHAINS BY THERMOCHEMICAL CONVERSION: A REVIEW, CITING BRAZIL AS A CASE STUDY",VALORIZATION OF AGROINDUSTRIAL SOLID RESIDUES AND RESIDUES FROM BIOFUEL PRODUCTION CHAINS BY THERMOCHEMICAL CO,BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,2013,"Virmond, E.; Rocha, J. D.; Moreira, R. F. P. M.; Jose, H. J.",OA,SciELO,OA_DOWNLOADABLE,Review,Virmond_2013_VALORIZATION_OF_AGROINDUSTRIAL_SOLID_RESIDUES_AND_RESIDUES_FROM_BIOFUEL_PRODUCTION_CHAINS_BY_THERMOCHEMICAL_CO_d2ad00c722.pdf,OA/OA-paper/Virmond_2013_VALORIZATION_OF_AGROINDUSTRIAL_SOLID_RESIDUES_AND_RESIDUES_FROM_BIOFUEL_PRODUCTION_CHAINS_BY_THERMOCHEMICAL_CO_d2ad00c722.pdf,33,1.605,0.928
10.1039/c3cc00160a,5a65e533c36f2ad0,first_page_doi,FALSE,10.1039/c3cc00160a,10.1039/c3cc00160a,X-ray nanoscopy of cobalt Fischer-Tropsch catalysts at work,X-ray nanoscopy of cobalt Fischer-Tropsch catalysts at work,X ray nanoscopy of cobalt Fischer Tropsch catalysts at work,CHEMICAL COMMUNICATIONS,2013,"Cats, Korneel H.; Gonzalez-Jimenez, Ines D.; Liu, Yijin; Nelson, Johanna; van Campen, Douglas; Meirer, Florian; van der Eerden, Ad M. J.; de Groot, Frank M. F.; Andrews, Joy C.; Weckhuysen, Bert M.",OA,RSC,OA_DOWNLOADABLE,Article,Cats_2013_X_ray_nanoscopy_of_cobalt_Fischer_Tropsch_catalysts_at_work_86beb1fbf1.pdf,OA/OA-paper/Cats_2013_X_ray_nanoscopy_of_cobalt_Fischer_Tropsch_catalysts_at_work_86beb1fbf1.pdf,3,1.657,1
10.1016/j.pnsc.2013.06.010,07948a9320fa8ecb,first_page_doi,FALSE,10.1016/j.pnsc.2013.06.010,10.1016/j.pnsc.2013.06.010,Zr-pillared montmorillonite supported cobalt nanoparticles for Fischer-Tropsch synthesis,Zr-pillared montmorillonite supported cobalt nanoparticles for Fischer-Tropsch synthesis,Zr pillared montmorillonite supported cobalt nanoparticles for Fischer Tropsch synthesis,PROGRESS IN NATURAL SCIENCE-MATERIALS INTERNATIONAL,2013,"Ahmad, Nisar; Hussain, Syed Tajammul; Muhammad, Bakhtiar; Ali, Nisar; Abbas, Syed Mustansar; Ali, Zulfiqar",OA,Elsevier,OA_DOWNLOADABLE,Article,Ahmad_2013_Zr_pillared_montmorillonite_supported_cobalt_nanoparticles_for_Fischer_Tropsch_synthesis_e8a22a32c2.pdf,OA/OA-paper/Ahmad_2013_Zr_pillared_montmorillonite_supported_cobalt_nanoparticles_for_Fischer_Tropsch_synthesis_e8a22a32c2.pdf,8,1.96,1
10.1021/ja505286j,472dc15d200ff35e,first_page_doi,FALSE,10.1021/ja505286j,10.1021/ja505286j,Combining in Situ NEXAFS Spectroscopy and CO2 Methanation Kinetics To Study Pt and Co Nanoparticle Catalysts Reveals Key Insights into the Role of Platinum in Promoted Cobalt Catalysis,Combining in Situ NEXAFS Spectroscopy and CO2 Methanation Kinetics To Study Pt and Co Nanoparticle Catalysts Reveals Key Insights into the Role of Platinum in Promoted Cobalt Catalysis,Combining in Situ NEXAFS Spectroscopy and CO2 Methanation Kinetics To Study Pt and Co Nanoparticle Catalysts R,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2014,"Beaumont, Simon K.; Alayoglu, Selim; Specht, Colin; Michalak, William D.; Pushkarev, Vladimir V.; Guo, Jinghua; Kruse, Norbert; Somorjai, Gabor A.",OA,ACS,OA_DOWNLOADABLE,Article,Beaumont_2014_Combining_in_Situ_NEXAFS_Spectroscopy_and_CO2_Methanation_Kinetics_To_Study_Pt_and_Co_Nanoparticle_Catalysts_R_b2c915d1e6.pdf,OA/OA-paper/Beaumont_2014_Combining_in_Situ_NEXAFS_Spectroscopy_and_CO2_Methanation_Kinetics_To_Study_Pt_and_Co_Nanoparticle_Catalysts_R_b2c915d1e6.pdf,4,1.938,0.928
10.6023/a14060460,47bcab474ed7720c,first_page_doi,FALSE,10.6023/a14060460,10.6023/A14060460,Influence of Preparation Methods on Catalytic Performance of Fe/NCNTs Fischer-Tropsch Catalysts,Influence of Preparation Methods on Catalytic Performance of Fe/NCNTs Fischer-Tropsch Catalysts,Influence of Preparation Methods on Catalytic Performance of Fe NCNTs Fischer Tropsch Catalysts,ACTA CHIMICA SINICA,2014,Lu Jinzhao; Hu Renzhi; Zhuo Ou; Xu Bolian; Yang Lijiun; Wu Qiang; Wang Xizhang; Fan Yining; Hu Zheng,OA,Other,OA_DOWNLOADABLE,Article,Lu_Jinzhao_2014_Influence_of_Preparation_Methods_on_Catalytic_Performance_of_Fe_NCNTs_Fischer_Tropsch_Catalysts_7e4cc85631.pdf,OA/OA-paper/Lu_Jinzhao_2014_Influence_of_Preparation_Methods_on_Catalytic_Performance_of_Fe_NCNTs_Fischer_Tropsch_Catalysts_7e4cc85631.pdf,6,2.01,1
10.1021/cs500902z,847dba787825c84d,first_page_doi,FALSE,10.1021/cs500902z,10.1021/cs500902z,Mono layer Iron Carbide Films on Au(111) as a Fischer Tropsch Model Catalyst,Mono layer Iron Carbide Films on Au(111) as a Fischer Tropsch Model Catalyst,Mono layer Iron Carbide Films on Au 111 as a Fischer Tropsch Model Catalyst,ACS CATALYSIS,2014,"Mannie, Gilbere J. A.; Lammich, Lutz; Li, Yong-Wang; Niemantsverdriet, J. W. (Hans); Lauritsen, Jeppe V.",OA,ACS,OA_DOWNLOADABLE,Article,Mannie_2014_Mono_layer_Iron_Carbide_Films_on_Au_111_as_a_Fischer_Tropsch_Model_Catalyst_dead7faf92.pdf,OA/OA-paper/Mannie_2014_Mono_layer_Iron_Carbide_Films_on_Au_111_as_a_Fischer_Tropsch_Model_Catalyst_dead7faf92.pdf,6,7.109,1
10.1021/jp4052193,4be1f23d024ad92e,first_page_doi,FALSE,10.1021/jp4052193,10.1021/jp4052193,Morphology Changes of Co Catalyst Nanoparticles at the Onset of Fischer-Tropsch Synthesis,Morphology Changes of Co Catalyst Nanoparticles at the Onset of Fischer-Tropsch Synthesis,Morphology Changes of Co Catalyst Nanoparticles at the Onset of Fischer Tropsch Synthesis,JOURNAL OF PHYSICAL CHEMISTRY C,2014,"Hoydalsvik, Kristin; Floystad, Jostein B.; Voronov, Alexey; Voss, Georg J. B.; Esmaeili, Morteza; Kehres, Jan; Granlund, Havard; Vainio, Ulla; Andreasen, Jens W.; Ronning, Magnus; Breiby, Dag W.",OA,ACS,OA_DOWNLOADABLE,Article,Hoydalsvik_2014_Morphology_Changes_of_Co_Catalyst_Nanoparticles_at_the_Onset_of_Fischer_Tropsch_Synthesis_e58fb028eb.pdf,OA/OA-paper/Hoydalsvik_2014_Morphology_Changes_of_Co_Catalyst_Nanoparticles_at_the_Onset_of_Fischer_Tropsch_Synthesis_e58fb028eb.pdf,9,1.57,1
10.1002/cite.201300142,c4d50da0115eb512,first_page_doi,FALSE,10.1002/cite.201300142,10.1002/cite.201300142,Optimization of Catalysts for Fischer-Tropsch Synthesis by Introduction of Transport Pores,Optimization of Catalysts for Fischer-Tropsch Synthesis by Introduction of Transport Pores,Optimization of Catalysts for Fischer Tropsch Synthesis by Introduction of Transport Pores,CHEMIE INGENIEUR TECHNIK,2014,"Becker, Henning; Guettel, Robert; Turek, Thomas",OA,Wiley,OA_DOWNLOADABLE,Article,Becker_2014_Optimization_of_Catalysts_for_Fischer_Tropsch_Synthesis_by_Introduction_of_Transport_Pores_68a3cc8353.pdf,OA/OA-paper/Becker_2014_Optimization_of_Catalysts_for_Fischer_Tropsch_Synthesis_by_Introduction_of_Transport_Pores_68a3cc8353.pdf,6,0.447,1
10.1021/je400874d,759a3455dc01e476,first_page_doi,FALSE,10.1021/je400874d,10.1021/je400874d,Thermal Behavior of Potassium C1-C12 n-Alkanoates and Its Relevance to Fischer-Tropsch,Thermal Behavior of Potassium C1-C12 n-Alkanoates and Its Relevance to Fischer-Tropsch,Thermal Behavior of Potassium C1 C12 n Alkanoates and Its Relevance to Fischer Tropsch,JOURNAL OF CHEMICAL AND ENGINEERING DATA,2014,"Bui, Ly Huong; de Klerk, Arno",OA,ACS,OA_DOWNLOADABLE,Article,Bui_2014_Thermal_Behavior_of_Potassium_C1_C12_n_Alkanoates_and_Its_Relevance_to_Fischer_Tropsch_78778005d4.pdf,OA/OA-paper/Bui_2014_Thermal_Behavior_of_Potassium_C1_C12_n_Alkanoates_and_Its_Relevance_to_Fischer_Tropsch_78778005d4.pdf,12,0.5,1
10.1021/ie4015638,cbaab1913f0081f7,first_page_doi,FALSE,10.1021/ie4015638,10.1021/ie4015638,Vapor-Liquid Equilibria in the Low-Temperature Fischer-Tropsch Synthesis,Vapor-Liquid Equilibria in the Low-Temperature Fischer-Tropsch Synthesis,Vapor Liquid Equilibria in the Low Temperature Fischer Tropsch Synthesis,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2014,"Visconti, Carlo Giorgio",OA,ACS,OA_DOWNLOADABLE,Article,Visconti_2014_Vapor_Liquid_Equilibria_in_the_Low_Temperature_Fischer_Tropsch_Synthesis_c9d49ad6e3.pdf,OA/OA-paper/Visconti_2014_Vapor_Liquid_Equilibria_in_the_Low_Temperature_Fischer_Tropsch_Synthesis_c9d49ad6e3.pdf,8,0.824,1
10.1007/s10934-014-9901-9,a33ee40353abe8d2,first_page_doi,FALSE,10.1007/s10934-014-9901-9,10.1007/s10934-014-9901-9,Application of mesoporous ZSM-5 as a support for Fischer-Tropsch cobalt catalysts,Application of mesoporous ZSM-5 as a support for Fischer-Tropsch cobalt catalysts,Application of mesoporous ZSM 5 as a support for Fischer Tropsch cobalt catalysts,JOURNAL OF POROUS MATERIALS,2015,"Wang, Yuelun; Zhao, Weiming; Li, Zhuo; Wang, Hui; Wu, Jinhu; Li, Min; Hu, Zhiping; Wang, Yongshen; Huang, Jun; Zhao, Yunpeng",OA,Springer_Nature,OA_DOWNLOADABLE,Article,Wang_2015_Application_of_mesoporous_ZSM_5_as_a_support_for_Fischer_Tropsch_cobalt_catalysts_624e019791.pdf,OA/OA-paper/Wang_2015_Application_of_mesoporous_ZSM_5_as_a_support_for_Fischer_Tropsch_cobalt_catalysts_624e019791.pdf,7,1.327,1
10.1002/anie.201410412,cd3cc0f15b5eaa26,first_page_doi,FALSE,10.1002/anie.201410412,10.1002/anie.201410412,"Catalytic Reduction of CN-, CO, and CO2 by Nitrogenase Cofactors in Lanthanide-Driven Reactions","Catalytic Reduction of CN-, CO, and CO2 by Nitrogenase Cofactors in Lanthanide-Driven Reactions",Catalytic Reduction of CN CO and CO2 by Nitrogenase Cofactors in Lanthanide Driven Reactions,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2015,"Lee, Chi Chung; Hu, Yilin; Ribbe, Markus W.",OA,Wiley,OA_DOWNLOADABLE,Article,Lee_2015_Catalytic_Reduction_of_CN_CO_and_CO2_by_Nitrogenase_Cofactors_in_Lanthanide_Driven_Reactions_7722cec9bf.pdf,OA/OA-paper/Lee_2015_Catalytic_Reduction_of_CN_CO_and_CO2_by_Nitrogenase_Cofactors_in_Lanthanide_Driven_Reactions_7722cec9bf.pdf,4,1.295,1
10.1021/acscatal.5b00057,41bf82f28b3fdd7d,first_page_doi,FALSE,10.1021/acscatal.5b00057,10.1021/acscatal.5b00057,Cobalt-Catalyzed Fischer-Tropsch Synthesis: Chemical Nature of the Oxide Support as a Performance Descriptor,Cobalt-Catalyzed Fischer-Tropsch Synthesis: Chemical Nature of the Oxide Support as a Performance Descriptor,Cobalt Catalyzed Fischer Tropsch Synthesis Chemical Nature of the Oxide Support as a Performance Descriptor,ACS CATALYSIS,2015,"Prieto, Gonzalo; De Mello, Mariele I. S.; Concepcion, Patricia; Murciano, Raul; Pergher, Sibele B. C.; Martinez, Agustin",OA,ACS,OA_DOWNLOADABLE,Article,Prieto_2015_Cobalt_Catalyzed_Fischer_Tropsch_Synthesis_Chemical_Nature_of_the_Oxide_Support_as_a_Performance_Descriptor_da0d4e0ed3.pdf,OA/OA-paper/Prieto_2015_Cobalt_Catalyzed_Fischer_Tropsch_Synthesis_Chemical_Nature_of_the_Oxide_Support_as_a_Performance_Descriptor_da0d4e0ed3.pdf,13,6.685,1
10.1021/acs.nanolett.5b00446,06bf6613729f7af9,first_page_doi,FALSE,10.1021/acs.nanolett.5b00446,10.1021/acs.nanolett.5b00446,Complex Nano-objects Displaying Both Magnetic and Catalytic Properties: A Proof of Concept for Magnetically Induced Heterogeneous Catalysis,Complex Nano-objects Displaying Both Magnetic and Catalytic Properties: A Proof of Concept for Magnetically Induced Heterogeneous Catalysis,Complex Nano objects Displaying Both Magnetic and Catalytic Properties A Proof of Concept for Magnetically Ind,NANO LETTERS,2015,"Meffre, Anca; Mehdaoui, Boubker; Connord, Vincent; Carrey, Julian; Fazzini, Pier Francesco; Lachaize, Sebastien; Respaud, Marc; Chaudret, Bruno",OA,ACS,OA_DOWNLOADABLE,Article,Meffre_2015_Complex_Nano_objects_Displaying_Both_Magnetic_and_Catalytic_Properties_A_Proof_of_Concept_for_Magnetically_Ind_5890a67897.pdf,OA/OA-paper/Meffre_2015_Complex_Nano_objects_Displaying_Both_Magnetic_and_Catalytic_Properties_A_Proof_of_Concept_for_Magnetically_Ind_5890a67897.pdf,8,4.726,0.928
10.1021/acs.iecr.5b00556,99124266538033a9,first_page_doi,FALSE,10.1021/acs.iecr.5b00556,10.1021/acs.iecr.5b00556,Conceptual Design of a Fischer-Tropsch Reactor in a Gas-to-Liquid Process,Conceptual Design of a Fischer-Tropsch Reactor in a Gas-to-Liquid Process,Conceptual Design of a Fischer Tropsch Reactor in a Gas to Liquid Process,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2015,"Lee, Hyun-Jung; Choi, Ju-Hwan; Garforth, Arthur; Hwang, Sungwon",OA,ACS,OA_DOWNLOADABLE,Article,Lee_2015_Conceptual_Design_of_a_Fischer_Tropsch_Reactor_in_a_Gas_to_Liquid_Process_22d4592523.pdf,OA/OA-paper/Lee_2015_Conceptual_Design_of_a_Fischer_Tropsch_Reactor_in_a_Gas_to_Liquid_Process_22d4592523.pdf,12,1.34,1
10.1002/cctc.201500332,b0543736b23cf00a,xlsx_prior_doi,FALSE,,10.1002/cctc.201500332,Design of Carbon-Encapsulated Fe3O4 Nanocatalyst with Enhanced Performance for Fischer-Tropsch Synthesis,Design of Carbon-Encapsulated Fe3O4 Nanocatalyst with Enhanced Performance for Fischer-Tropsch Synthesis,Design of Carbon Encapsulated Fe3O4 Nanocatalyst with Enhanced Performance for Fischer Tropsch Synthesis,CHEMCATCHEM,2015,"Tu, Jun-ling; Ding, Ming-yue; Zhang, Qian; Zhang, Yu-lan; Wang, Chen-guang; Wang, Tie-jun; Ma, Long-long; Li, Xin-jun",OA,Wiley,OA_DOWNLOADABLE,Article,Tu_2015_Design_of_Carbon_Encapsulated_Fe3O4_Nanocatalyst_with_Enhanced_Performance_for_Fischer_Tropsch_Synthesis_6a7e8d36ff.pdf,OA/OA-paper/Tu_2015_Design_of_Carbon_Encapsulated_Fe3O4_Nanocatalyst_with_Enhanced_Performance_for_Fischer_Tropsch_Synthesis_6a7e8d36ff.pdf,5,1.617,1
10.1016/j.jcou.2015.10.002,9cd02bd2105e93dd,first_page_doi,FALSE,10.1016/j.jcou.2015.10.002,10.1016/j.jcou.2015.10.002,Effect of silica and alumina promoters on co-precipitated Fe-Cu-K based catalysts for the enhancement of CO2 utilization during Fischer-Tropsch synthesis,Effect of silica and alumina promoters on co-precipitated Fe-Cu-K based catalysts for the enhancement of CO2 utilization during Fischer-Tropsch synthesis,Effect of silica and alumina promoters on co precipitated Fe Cu K based catalysts for the enhancement of CO2 u,JOURNAL OF CO2 UTILIZATION,2015,"Rafati, Mohammad; Wang, Lijun; Shahbazi, Abolghasem",OA,Elsevier,OA_DOWNLOADABLE,Article,Rafati_2015_Effect_of_silica_and_alumina_promoters_on_co_precipitated_Fe_Cu_K_based_catalysts_for_the_enhancement_of_CO2_u_5b849c4cea.pdf,OA/OA-paper/Rafati_2015_Effect_of_silica_and_alumina_promoters_on_co_precipitated_Fe_Cu_K_based_catalysts_for_the_enhancement_of_CO2_u_5b849c4cea.pdf,9,2.461,0.928
10.6023/a15020133,50543792763bda33,first_page_doi,FALSE,10.6023/a15020133,10.6023/A15020133,Effects of Co/SiO2 Particle Size on Fischer-Tropsch Synthesis: Study by TPD and DRIFTS,Effects of Co/SiO2 Particle Size on Fischer-Tropsch Synthesis: Study by TPD and DRIFTS,Effects of Co SiO2 Particle Size on Fischer Tropsch Synthesis Study by TPD and DRIFTS,ACTA CHIMICA SINICA,2015,Qiu Chengwu; Wu Baoshan; Meng Shaocong; Li Yongwang,OA,Other,OA_DOWNLOADABLE,Article,Qiu_Chengwu_2015_Effects_of_Co_SiO2_Particle_Size_on_Fischer_Tropsch_Synthesis_Study_by_TPD_and_DRIFTS_e441cba021.pdf,OA/OA-paper/Qiu_Chengwu_2015_Effects_of_Co_SiO2_Particle_Size_on_Fischer_Tropsch_Synthesis_Study_by_TPD_and_DRIFTS_e441cba021.pdf,9,1.218,1
